,accuracy,accuracy_diff,accuracy_ratio,balanced_accuracy,balanced_accuracy_diff,balanced_accuracy_ratio,brier_score_loss,ece,ece_quantile,equalized_odds_diff,equalized_odds_ratio,fnr,fnr_diff,fnr_ratio,fpr,fpr_diff,fpr_ratio,log_loss,model_name,n_negatives,n_positives,n_samples,ppr,ppr_diff,ppr_ratio,precision,precision_diff,precision_ratio,predictions_path,roc_auc,threshold,tnr,tnr_diff,tnr_ratio,tpr,tpr_diff,tpr_ratio,config_batch_size,config_context_size,config_correct_order_bias,config_dataset_hash,config_dataset_name,config_dataset_subsampling,config_feature_subset,config_few_shot,config_model_hash,config_model_name,config_numeric_risk_prompting,config_population_filter,config_reuse_few_shot_examples,config_seed,config_task_hash,config_task_name,base_name,name,is_inst,num_features,uses_all_features,fit_thresh_on_100,fit_thresh_accuracy,optimal_thresh,optimal_thresh_accuracy,score_stdev,score_mean
Mixtral-8x22B-v0.1__ACSEmployment__-1__Num,0.8001829356851281,0.1021831944434658,0.8792121220896737,0.7976730819181028,0.10450037028317372,0.8749194359926088,0.17872366236005574,0.146314278562847,,0.31341519658710937,0.23218699244403643,0.22928308572986233,0.3134151965871094,0.23218699244403643,0.17537075043393208,0.19262302453264896,0.3995702375194467,3.753872519283512,mistralai--Mixtral-8x22B-v0.1,176871,146740,323611,0.4453278782241642,0.3039319966280779,0.5030740366575264,0.7847661210300251,0.21416991154963616,0.7296841006706141,/lustre/fast/fast/groups/sf/folktexts-results/2024-08-28_2/model-mistralai--Mixtral-8x22B-v0.1_task-ACSEmployment/mistralai--Mixtral-8x22B-v0.1_bench-3064184356/ACSEmployment_full_seed-42_hash-2438922321.test_predictions.csv,0.8193944519651845,0.5,0.824629249566068,0.192623024532649,0.7790550184207161,0.7707169142701377,0.31341519658710937,0.653770220354095,20,600,False,2438922321,ACSEmployment_full_seed-42_hash-2438922321,,full,,3983667039,Mixtral-8x22B-v0.1,True,,False,42,1654031068,ACSEmployment,Mixtral-8x22B-v0.1,Mixtral 8x22B,False,-1,True,0.55,0.7942066246203003,0.1,0.8026952112258235,0.34808711673477405,0.30920639286056417
Mixtral-8x22B-v0.1__ACSMobility__-1__Num,0.735143492124843,0.14569864967520896,0.8289624547291026,0.5,0.0,1.0,0.22080245273295326,0.12971092215027993,,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0666219778484383,mistralai--Mixtral-8x22B-v0.1,45648,16446,62094,0.0,0.0,0.0,0.0,0.0,0.0,/lustre/fast/fast/groups/sf/folktexts-results/2024-08-28_2/model-mistralai--Mixtral-8x22B-v0.1_task-ACSMobility/mistralai--Mixtral-8x22B-v0.1_bench-3405557039/ACSMobility_full_seed-42_hash-3130101066.test_predictions.csv,0.4949360000912608,0.5,1.0,0.0,1.0,0.0,0.0,0.0,10,600,False,3130101066,ACSMobility_full_seed-42_hash-3130101066,,full,,2482181376,Mixtral-8x22B-v0.1,True,,False,42,748098781,ACSMobility,Mixtral-8x22B-v0.1,Mixtral 8x22B,False,-1,True,0.13,0.3971398202724901,0.17,0.6344091216542661,0.08617400581133151,0.13518101587915096
Mixtral-8x22B-v0.1__ACSMobility__-1__QA,0.735143492124843,0.14569864967520896,0.8289624547291026,0.5,0.0,1.0,0.2057686600643859,0.11034790710184623,0.11034790710184814,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.6028893702322333,mistralai--Mixtral-8x22B-v0.1,45648,16446,62094,0.0,0.0,0.0,0.0,0.0,0.0,/lustre/fast/fast/groups/sf/folktexts-results/2024-08-28_2/model-mistralai--Mixtral-8x22B-v0.1_task-ACSMobility/mistralai--Mixtral-8x22B-v0.1_bench-243538853/ACSMobility_full_seed-42_hash-1600556545.test_predictions.csv,0.5483911916220816,0.5,1.0,0.0,1.0,0.0,0.0,0.0,10,600,False,1600556545,ACSMobility_full_seed-42_hash-1600556545,,full,,1452312955,Mixtral-8x22B-v0.1,False,,False,42,3534097513,ACSMobility,Mixtral-8x22B-v0.1,Mixtral 8x22B,False,-1,True,0.3776185226019846,0.6221374045801527,0.3488126649076517,0.4262730698618224,0.021910060461754328,0.3752044149770061
penai/gpt-4o-mini__ACSPublicCoverage__-1__Num,0.7354452731729173,0.2065510139416984,0.735010162601626,0.6574872665252054,0.12001021794197198,0.8267297996250007,0.19897811010152064,0.10505298863644007,,0.31839572192513366,0.24191494779730074,0.5358982661682022,0.2546910755148742,0.6306007301692664,0.14912720078138697,0.31839572192513366,0.24191494779730074,1.8431852662933421,openai/gpt-4o-mini,79858,33971,113829,0.2431278496692407,0.3270929413271842,0.3318952687785174,0.569683830171635,0.21416745506149476,0.6758546626096296,/lustre/fast/fast/groups/sf/folktexts-results/2024-08-29/model-gpt-4o-mini_task-ACSPublicCoverage/openai/gpt-4o-mini_bench-161092133/ACSPublicCoverage_full_seed-42_hash-2843279777.test_predictions.csv,0.6813136742624697,0.5,0.850872799218613,0.31839572192513377,0.645595238095238,0.4641017338317977,0.2546910755148741,0.5493927125506074,10,750,False,2843279777,ACSPublicCoverage_full_seed-42_hash-2843279777,,full,,1649518617,penai/gpt-4o-mini,True,,False,42,3037205103,ACSPublicCoverage,penai/gpt-4o-mini,GPT 4o mini (it),True,-1,True,0.3,0.6092472041395427,0.45,0.7350938688734857,0.25498531318793144,0.31032586912386123
penai/gpt-4o-mini__ACSPublicCoverage__-1__QA,0.6013406074023315,0.10653908336848017,0.8301820728291318,0.6393550745251873,0.11297701658218384,0.8262876389479893,0.33496450081683876,0.3276742367551978,0.32676357264932715,0.48566844919786095,0.15785101080033231,0.2663448235259486,0.3479405034324943,0.15785101080033231,0.45494502742367704,0.48566844919786095,0.4352692451187663,1.7826369833784343,openai/gpt-4o-mini,79858,33971,113829,0.5381229739345861,0.4629355623879068,0.4832347210553599,0.4068795507232181,0.21331382433356116,0.5975781753707285,/lustre/fast/fast/groups/sf/folktexts-results/2024-08-29/model-gpt-4o-mini_task-ACSPublicCoverage/openai/gpt-4o-mini_bench-486560309/ACSPublicCoverage_full_seed-42_hash-4154753865.test_predictions.csv,0.7143977224375597,0.5,0.545054972576323,0.4856684491978609,0.2237606837606838,0.7336551764740514,0.3479405034324943,0.6277845777233783,10,750,False,4154753865,ACSPublicCoverage_full_seed-42_hash-4154753865,,full,,1951197536,penai/gpt-4o-mini,False,,False,42,2726196641,ACSPublicCoverage,penai/gpt-4o-mini,GPT 4o mini (it),True,-1,True,0.9820137910623454,0.715116534450799,0.93991334926123,0.6904040270932715,0.4298914618958679,0.5317568963494557
gemma-2-9b__ACSMobility__-1__Num,0.7351595967404259,0.14569864967520896,0.8289624547291026,0.5000304025294905,0.00026939655172408816,0.9994614970382338,0.2352852642767417,0.19033207717332457,,0.0005387931034482759,0.0,0.9999391949410191,0.0005387931034482873,0.9994612068965517,0.0,0.0,0.0,1.910514483366916,google--gemma-2-9b,45648,16446,62094,1.6104615582826037e-05,0.00014757969303423848,0.0,1.0,1.0,0.0,/lustre/fast/fast/groups/sf/folktexts-results/2024-08-28_2/model-google--gemma-2-9b_task-ACSMobility/google--gemma-2-9b_bench-1851550649/ACSMobility_full_seed-42_hash-3130101066.test_predictions.csv,0.4905511338683582,0.5,1.0,0.0,1.0,6.080505898090721e-05,0.0005387931034482759,0.0,20,600,False,3130101066,ACSMobility_full_seed-42_hash-3130101066,,full,,3102056604,gemma-2-9b,True,,False,42,748098781,ACSMobility,gemma-2-9b,Gemma 2 9B,False,-1,True,0.15,0.624424259992914,0.15,0.624424259992914,0.06000781767285065,0.07455502947144652
gemma-2-9b__ACSMobility__-1__QA,0.26511418172448226,0.1456986496752089,0.5041679856494671,0.4999613135005262,0.0002339133075380806,0.9995323307963018,0.29108961861345545,0.3121075299443782,0.3121075299443748,0.0009212730318257645,0.0,0.0006688556487899793,0.0009212730318257956,0.0,0.9994085173501577,0.0007900334244910212,0.999209966575509,0.7765166083084686,google--gemma-2-9b,45648,16446,62094,0.9993880246078526,0.0008249721293199785,0.99917502787068,0.26484143354389583,0.1456986496752089,0.5041679856494671,/lustre/fast/fast/groups/sf/folktexts-results/2024-08-28_2/model-google--gemma-2-9b_task-ACSMobility/google--gemma-2-9b_bench-1890911572/ACSMobility_full_seed-42_hash-1600556545.test_predictions.csv,0.5427055569579295,0.5,0.0005914826498422713,0.0007900334244910362,0.0,0.9993311443512101,0.0009212730318257645,0.9990787269681742,20,600,False,1600556545,ACSMobility_full_seed-42_hash-1600556545,,full,,1609290088,gemma-2-9b,False,,False,42,3534097513,ACSMobility,gemma-2-9b,Gemma 2 9B,False,-1,True,0.5621572212065814,0.42698167294746675,0.592794017675051,0.6823364576287564,0.03592137498307057,0.5769640378195331
gemma-2b__ACSTravelTime__-1__QA,0.43844816418368393,0.40143445301267805,0.21067172090333772,0.4998907506541554,0.001378000768282761,0.9972485463207555,0.25524887194180795,0.09113789865724445,0.09113789865723929,0.002319518853788227,0.0,0.0021000233335925953,0.0023195188537882055,0.0,0.9981184753580966,0.002314100586238821,0.9976858994137612,0.7036746513289471,google--gemma-2b,82380,64285,146665,0.9980227048034637,0.002172918572735605,0.9978270814272644,0.4382578992314261,0.4015104379860827,0.210640249790768,/lustre/fast/fast/groups/sf/folktexts-results/2024-08-28_2/model-google--gemma-2b_task-ACSTravelTime/google--gemma-2b_bench-3200365839/ACSTravelTime_full_seed-42_hash-969596235.test_predictions.csv,0.4814487300243289,0.5,0.0018815246419033745,0.0023141005862388152,0.0,0.9978999766664074,0.002319518853788227,0.9976804811462118,20,600,False,969596235,ACSTravelTime_full_seed-42_hash-969596235,,full,,2780819322,gemma-2b,False,,False,42,78666164,ACSTravelTime,gemma-2b,Gemma 2B,False,-1,True,0.5467732386027235,0.5417788838509529,0.4843450479233226,0.4384618007022807,0.015367780449034618,0.529449697654964
gemma-2b__ACSTravelTime__-1__Num,0.5616882010022841,0.40154881714808527,0.5502653247941445,0.5,0.0,1.0,0.4383117989977159,0.43831179899771566,,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,15.798358559434057,google--gemma-2b,82380,64285,146665,0.0,0.0,0.0,0.0,0.0,0.0,/lustre/fast/fast/groups/sf/folktexts-results/2024-08-28_2/model-google--gemma-2b_task-ACSTravelTime/google--gemma-2b_bench-4225992321/ACSTravelTime_full_seed-42_hash-206656229.test_predictions.csv,0.5,0.5,1.0,0.0,1.0,0.0,0.0,0.0,20,600,False,206656229,ACSTravelTime_full_seed-42_hash-206656229,,full,,1744863325,gemma-2b,True,,False,42,3731140739,ACSTravelTime,gemma-2b,Gemma 2B,False,-1,True,inf,0.5616882010022841,inf,0.5616882010022841,0.0,0.0
Meta-Llama-3-70B-Instruct__ACSPublicCoverage__-1__Num,0.7474457299985066,0.22777831155521389,0.7079247158157567,0.6733724464335931,0.1112059106670904,0.835279531134082,0.19796426683366802,0.13420743220097278,,0.6742627883650952,0.06352390504847877,0.5103764976008949,0.6399313501144165,0.19211324570273003,0.14287860953191917,0.6742627883650952,0.06352390504847877,0.5827985821323814,meta-llama--Meta-Llama-3-70B-Instruct,79858,33971,113829,0.24636076922401146,0.6976220215219062,0.10704381245196004,0.5931248439895874,0.10499999999999998,0.8320000000000001,/lustre/fast/fast/groups/sf/folktexts-results/2024-08-28_2/model-meta-llama--Meta-Llama-3-70B-Instruct_task-ACSPublicCoverage/meta-llama--Meta-Llama-3-70B-Instruct_bench-1064483310/ACSPublicCoverage_full_seed-42_hash-2843279777.test_predictions.csv,0.7255889484663043,0.5,0.8571213904680809,0.6742627883650952,0.2934202228295144,0.4896235023991051,0.6399313501144165,0.24520917678812418,20,600,False,2843279777,ACSPublicCoverage_full_seed-42_hash-2843279777,,full,,4087253054,Meta-Llama-3-70B-Instruct,True,,False,42,3037205103,ACSPublicCoverage,Meta-Llama-3-70B,Llama 3 70B (it),True,-1,True,0.65625,0.7477004981155945,0.55625,0.7474457299985066,0.22867312509013107,0.4278353445958411
Meta-Llama-3-70B-Instruct__ACSPublicCoverage__-1__QA,0.7463563766702686,0.2536478349987189,0.6724932182082838,0.5987213533821479,0.10889511199595492,0.8229296144220475,0.2082623013622902,0.161915618313294,0.16191561831329368,0.22834164803027696,0.03295601088981229,0.7675075799947013,0.2283416480302769,0.7596403704944453,0.03504971324100278,0.1353861584754263,0.03295601088981229,0.7564844970461256,meta-llama--Meta-Llama-3-70B-Instruct,79858,33971,113829,0.09397429477549658,0.13061427107353318,0.10435928406720105,0.738337851734131,0.33333333333333337,0.6,/lustre/fast/fast/groups/sf/folktexts-results/2024-08-28_2/model-meta-llama--Meta-Llama-3-70B-Instruct_task-ACSPublicCoverage/meta-llama--Meta-Llama-3-70B-Instruct_bench-3122931167/ACSPublicCoverage_full_seed-42_hash-4154753865.test_predictions.csv,0.6954166129499094,0.5,0.9649502867589972,0.13538615847542634,0.8639862958484481,0.23249242000529863,0.22834164803027696,0.17963535228677383,10,600,False,4154753865,ACSPublicCoverage_full_seed-42_hash-4154753865,,full,,2307684345,Meta-Llama-3-70B-Instruct,False,,False,42,2726196641,ACSPublicCoverage,Meta-Llama-3-70B,Llama 3 70B (it),True,-1,True,0.0229741481540042,0.5180138628996126,0.1067049308635533,0.7059712375580915,0.20204033487314943,0.13652326808648096
Meta-Llama-3-70B__ACSPublicCoverage__-1__Num,0.5315604986427009,0.11441538673209617,0.7939829642910462,0.6157900070393634,0.11740792761587748,0.8128682752511234,0.20904525361836523,0.12322472911078447,,0.46345035105315946,0.0,0.17526713961908688,0.36447368421052634,0.0,0.5931528463021863,0.46345035105315946,0.5270914785171842,0.6035092453292834,meta-llama--Meta-Llama-3-70B,79858,33971,113829,0.6622653278162859,0.4452328337176531,0.5500805048747927,0.3716521854480334,0.21140623374306988,0.56340016944366,/lustre/fast/fast/groups/sf/folktexts-results/2024-08-28_2/model-meta-llama--Meta-Llama-3-70B_task-ACSPublicCoverage/meta-llama--Meta-Llama-3-70B_bench-1339580680/ACSPublicCoverage_full_seed-42_hash-2843279777.test_predictions.csv,0.6425972359659069,0.5,0.4068471536978136,0.46345035105315946,0.04136929460580913,0.8247328603809131,0.3644736842105263,0.6355263157894737,10,600,False,2843279777,ACSPublicCoverage_full_seed-42_hash-2843279777,,full,,1228901485,Meta-Llama-3-70B,True,,False,42,3037205103,ACSPublicCoverage,Meta-Llama-3-70B,Llama 3 70B,False,-1,True,0.2159,0.5066459338130002,0.5159,0.5315604986427009,0.1996206482683169,0.39450039190364505
Meta-Llama-3-70B__ACSPublicCoverage__-1__QA,0.6339070008521555,0.22467332820906993,0.689966058549003,0.6202107494150562,0.12270548292287431,0.8051248415588595,0.22424684376692916,0.1816339506546531,,0.5302106318956871,0.19665055773380746,0.41376468164022256,0.45622696859127004,0.3938243074661447,0.34581381952966517,0.5302106318956871,0.19665055773380746,0.6407566611355906,meta-llama--Meta-Llama-3-70B,79858,33971,113829,0.4175649439070887,0.5094030233153983,0.23589546502690237,0.4189897119774463,0.22203112203112202,0.6149147727272728,/lustre/fast/fast/groups/sf/folktexts-results/2024-08-28_2/model-meta-llama--Meta-Llama-3-70B_task-ACSPublicCoverage/meta-llama--Meta-Llama-3-70B_bench-3374145111/ACSPublicCoverage_full_seed-42_hash-4154753865.test_predictions.csv,0.6681092448928765,0.5,0.6541861804703348,0.530210631895687,0.3907100046104196,0.5862353183597775,0.45622696859127,0.35157766053274997,10,600,False,4154753865,ACSPublicCoverage_full_seed-42_hash-4154753865,,full,,744786341,Meta-Llama-3-70B,False,,False,42,2726196641,ACSPublicCoverage,Meta-Llama-3-70B,Llama 3 70B,False,-1,True,0.5620665742024965,0.7408217589542208,0.5310393756651295,0.7125864234948914,0.07258788143305295,0.4677966535604401
gemma-2-9b-it__ACSEmployment__-1__QA,0.6992098538059583,0.18187779723081854,0.7620718124276085,0.6773029540767782,0.2052647729042103,0.708953600420236,0.20485504169545413,0.1613018107461255,0.16130181074612387,0.5203029116072594,0.0,0.5579801008586616,0.5203029116072595,0.47969708839274056,0.08741399098778206,0.10977336579883873,0.0,0.604688028667332,google--gemma-2-9b-it,176871,146740,323611,0.248208497238969,0.2996738605250443,0.0,0.8075146595620184,0.8849407783417935,0.0,/lustre/fast/fast/groups/sf/folktexts-results/2024-08-28_2/model-google--gemma-2-9b-it_task-ACSEmployment/google--gemma-2-9b-it_bench-3048154550/ACSEmployment_full_seed-42_hash-1059916037.test_predictions.csv,0.8180078223350796,0.5,0.912586009012218,0.10977336579883878,0.8902266342011612,0.44201989914133843,0.5203029116072594,0.0,20,600,False,1059916037,ACSEmployment_full_seed-42_hash-1059916037,,full,,172089610,gemma-2-9b-it,False,,False,42,2214502198,ACSEmployment,gemma-2-9b,Gemma 2 9B (it),True,-1,True,0.2942507922136713,0.7369496092530847,0.22266139657444,0.7375861759952536,0.250496065093284,0.2921438385056004
gemma-2-9b-it__ACSEmployment__-1__Num,0.7979209606595573,0.1121243497732759,0.867599504745076,0.8008802327584587,0.10966957740679117,0.8697965813164872,0.14795185546844822,0.06511895454702282,,0.20321503331203133,0.403595014648195,0.16733678615237835,0.17310907413812981,0.403595014648195,0.2309027483307043,0.20321503331203133,0.4112009160555439,0.5586068957651213,google--gemma-2-9b-it,176871,146740,323611,0.5037684133110432,0.22744838459756606,0.6287856639057048,0.7494862751111793,0.29004592548120756,0.6196485135219651,/lustre/fast/fast/groups/sf/folktexts-results/2024-08-28_2/model-google--gemma-2-9b-it_task-ACSEmployment/google--gemma-2-9b-it_bench-544204891/ACSEmployment_full_seed-42_hash-2438922321.test_predictions.csv,0.8691840586783416,0.5,0.7690972516692957,0.2032150333120314,0.7631747975646911,0.8326632138476217,0.17310907413812981,0.8039212485307562,20,600,False,2438922321,ACSEmployment_full_seed-42_hash-2438922321,,full,,2221380002,gemma-2-9b-it,True,,False,42,1654031068,ACSEmployment,gemma-2-9b,Gemma 2 9B (it),True,-1,True,0.55,0.7979116902701082,0.45,0.7972225913210614,0.28646623627306617,0.38995679998516747
gemma-2-9b__ACSTravelTime__-1__QA,0.5617427470766714,0.40154881714808527,0.5502653247941445,0.5000861409317647,0.0014510558999798473,0.9971015090506953,0.2432527059466246,0.017790986235971695,0.05130714721907009,0.001652892561983471,0.0,0.9996577739752663,0.0012492192379762734,0.9987507807620237,0.00016994416120417577,0.001652892561983471,0.0,0.6794573079515648,google--gemma-2-9b,82380,64285,146665,0.00024545733474244023,0.0010050251256281408,0.0,0.6111111111111112,1.0,0.0,/lustre/fast/fast/groups/sf/folktexts-results/2024-08-28_2/model-google--gemma-2-9b_task-ACSTravelTime/google--gemma-2-9b_bench-3934814311/ACSTravelTime_full_seed-42_hash-969596235.test_predictions.csv,0.5762616845698221,0.5,0.9998300558387958,0.0016528925619834212,0.9983471074380166,0.0003422260247336082,0.0012492192379762648,0.0,20,600,False,969596235,ACSTravelTime_full_seed-42_hash-969596235,,full,,2544976852,gemma-2-9b,False,,False,42,78666164,ACSTravelTime,gemma-2-9b,Gemma 2 9B,False,-1,True,0.4073905109489051,0.5048580097501107,0.4376596238681217,0.5161422288889647,0.017120304732279015,0.4355362137747123
gemma-2-9b__ACSTravelTime__-1__Num,0.48083046398254525,0.17773109243697477,0.6885125184094256,0.5376081038622638,0.12906344617421983,0.8044493239784548,0.23994951556267688,0.04195609041013134,,0.2548230912476722,0.0,0.0021933577039744885,0.02531645569620253,0.0,0.9225904345714979,0.2548230912476722,0.7274103585657371,0.6971945470043257,google--gemma-2-9b,82380,64285,146665,0.9555585858930216,0.25300614298784474,0.7384386717562409,0.4576908531755942,0.37518325845353506,0.2856145880234129,/lustre/fast/fast/groups/sf/folktexts-results/2024-08-28_2/model-google--gemma-2-9b_task-ACSTravelTime/google--gemma-2-9b_bench-2697238208/ACSTravelTime_full_seed-42_hash-206656229.test_predictions.csv,0.5372065214417249,0.5,0.07740956542850207,0.2548230912476723,0.2036778398510242,0.9978066422960256,0.025316455696202556,0.9746835443037974,20,600,False,206656229,ACSTravelTime_full_seed-42_hash-206656229,,full,,3380129012,gemma-2-9b,True,,False,42,3731140739,ACSTravelTime,gemma-2-9b,Gemma 2 9B,False,-1,True,0.5,0.48083046398254525,0.5,0.48083046398254525,0.10328130476492328,0.478345140285685
penai/gpt-4o-mini__ACSMobility__-1__Num,0.7349663413534319,0.14486147931103976,0.8299452199392142,0.5000545551173243,0.0024342624477259323,0.9951453061411829,0.2526294456791317,0.22309917222275685,,0.0031847133757961785,0.0,0.9994527544691718,0.0031847133757961776,0.9968152866242038,0.0004381352961794602,0.002019522046449007,0.0,7.65534234808339,openai/gpt-4o-mini,45648,16446,62094,0.0004670338519019551,0.0019077901430842607,0.0,0.3103448275862069,1.0,0.0,/lustre/fast/fast/groups/sf/folktexts-results/2024-08-29/model-gpt-4o-mini_task-ACSMobility/openai/gpt-4o-mini_bench-901566551/ACSMobility_full_seed-42_hash-3130101066.test_predictions.csv,0.4920959390873546,0.5,0.9995618647038206,0.0020195220464489516,0.997980477953551,0.0005472455308281649,0.0031847133757961785,0.0,10,750,False,3130101066,ACSMobility_full_seed-42_hash-3130101066,,full,,3069869905,penai/gpt-4o-mini,True,,False,42,748098781,ACSMobility,penai/gpt-4o-mini,GPT 4o mini (it),True,-1,True,0.1,0.6242310046059201,0.5,0.7349663413534319,0.08531498394628498,0.04251425258479081
